Mask Name,Slit Number,RA,DEC,OBJECT ID,Redshift,QOP
A1M33P,214,23.33616666666667,30.566722222222207,CFHT178272,-89.99999999999999,1
A1M33P,217,23.32566666666667,30.56775,CFHT179645,-89.99999999999999,1
A2M33P,0,23.39220833333333,30.5365,KG225,-120.0,3
A2M33P,1,23.57129166666667,30.574055555555557,KG452,-156.0,3
A2M33P,8,23.542625,30.53313888888889,RGB_385315,-138.0,3
A2M33P,15,23.451875,30.561555555555557,RGB_396936,-126.0,3
A2M33P,48,23.59470833333333,30.546055555555558,CFHT169820,-153.0,3
A2M33P,49,23.31104166666667,30.547638888888887,CFHT170651,-126.0,3
A2M33P,64,23.579,30.573638888888887,AGB_328070,-162.0,3
A2M33P,66,23.583875,30.5765,BHeB_b_328290,-183.0,3
A2M33P,67,23.56104166666667,30.557361111111113,BHeB_b_329631,-150.0,3
A2M33P,68,23.55833333333333,30.56227777777778,MS_329652,-147.0,3
A2M33P,70,23.532625,30.58375,MS_329669,-162.0,3
A2M33P,72,23.56695833333333,30.5765,MS_329699,-177.0,3
A2M33P,75,23.56254166666667,30.56388888888889,MS_329852,-153.0,3
A2M33P,76,23.57641666666667,30.55544444444445,RHeB_b_329854,-150.0,3
A2M33P,77,23.557125,30.580972222222233,RGB_329982,-167.99999999999997,3
A2M33P,78,23.55583333333333,30.55488888888889,RHeB_b_330005,-162.0,3
A2M33P,83,23.51708333333333,30.55733333333333,BHeB_b_336843,-156.0,3
A2M33P,86,23.539625,30.56813888888889,RHeB_b_338458,-179.99999999999997,3
A2M33P,87,23.49766666666667,30.57491666666667,MS_344756,-120.0,3
A2M33P,88,23.499416666666665,30.57416666666667,MS_344762,-129.0,3
A2M33P,89,23.481791666666666,30.559527777777767,MS_344782,-132.0,3
A2M33P,90,23.50233333333333,30.56819444444445,RHeB_b_344783,-132.0,3
A2M33P,92,23.444208333333336,30.57308333333333,RHeB_b_356827,-126.0,3
A2M33P,94,23.411166666666666,30.58088888888889,BHeB_b_367033,-126.0,3
A2M33P,95,23.41529166666667,30.58233333333333,BHeB_b_367052,-120.0,3
A2M33P,96,23.40708333333333,30.590555555555554,RHeB_b_367068,-138.0,3
A2M33P,98,23.393583333333336,30.593555555555554,RHeB_b_367404,-120.0,3
A2M33P,100,23.40575,30.57269444444445,RHeB_b_367496,-120.0,3
A2M33P,101,23.39491666666667,30.59263888888889,RHeB_b_368259,-120.0,3
A2M33P,103,23.58241666666667,30.554055555555557,RGB_384374,-162.0,3
A2M33P,105,23.57379166666667,30.54363888888889,RHeB_b_384471,-156.0,3
A2M33P,107,23.540875,30.536722222222235,RHeB_b_384985,-162.0,3
A2M33P,108,23.53675,30.545638888888888,RHeB_b_385052,-162.0,3
A2M33P,112,23.54933333333333,30.54888888888889,RGB_385525,-192.00000000000003,3
A2M33P,113,23.538,30.53816666666667,AGB_385846,-126.0,3
A2M33P,119,23.496375,30.555611111111112,MS_388766,-135.0,3
A2M33P,120,23.51541666666667,30.53311111111111,AGB_389073,-129.0,3
A2M33P,121,23.51120833333333,30.541694444444445,BHeB_b_389115,-201.0,1
A2M33P,126,23.45575,30.549944444444453,BHeB_b_394147,-120.0,3
A2M33P,127,23.48925,30.540972222222226,BHeB_b_394158,-129.0,3
A2M33P,129,23.45716666666667,30.557666666666666,RHeB_b_394174,-120.0,3
A2M33P,131,23.495125,30.535611111111113,BHeB_b_394191,-129.0,3
A2M33P,132,23.47466666666667,30.555972222222234,MS_394217,-132.0,3
A2M33P,134,23.45866666666667,30.54866666666667,RHeB_b_394296,-114.0,3
A2M33P,135,23.45320833333333,30.552111111111113,AGB_394689,-111.0,3
A2M33P,137,23.48008333333333,30.52180555555556,RGB_396348,-123.0,3
A2M33P,138,23.46008333333333,30.565555555555555,RGB_397468,-120.0,3
A2M33P,139,23.443,30.54925,BHeB_b_403378,-114.0,3
A2M33P,140,23.43325,30.555,MS_403412,-111.0,3
A2M33P,141,23.436375,30.55997222222221,RHeB_b_403435,-123.0,3
A2M33P,142,23.437875,30.55244444444445,RHeB_b_403465,-117.0,3
A2M33P,143,23.441375,30.56361111111111,MS_403654,-120.0,3
A2M33P,144,23.44866666666667,30.55,MS_403681,-120.0,3
A2M33P,145,23.42691666666667,30.576694444444453,RHeB_b_403693,-126.0,3
A2M33P,147,23.454375,30.54561111111111,MS_403739,-120.0,3
A2M33P,148,23.423875,30.55575,RHeB_b_404052,-120.0,3
A2M33P,149,23.43133333333333,30.559777777777786,RGB_404072,-126.0,3
A2M33P,150,23.44725,30.54925,MS_404942,-117.0,3
A2M33P,152,23.38875,30.568805555555556,MS_413018,-114.0,2
A2M33P,153,23.39645833333333,30.554305555555555,RHeB_b_413055,-132.0,3
A2M33P,154,23.38308333333333,30.56069444444445,RHeB_b_413075,-132.0,3
A2M33P,155,23.400375,30.555,AGB_413133,-108.0,3
A2M33P,156,23.399125,30.576027777777767,RHeB_b_413252,-108.0,3
A2M33P,157,23.378833333333336,30.573166666666665,MS_413334,-138.0,3
A2M33P,158,23.38008333333333,30.57344444444445,MS_413408,-147.0,3
A2M33P,159,23.36175,30.56377777777778,RHeB_b_422850,-120.0,3
A2M33P,160,23.381375,30.55583333333333,RHeB_b_422861,-126.0,3
A2M33P,163,23.363166666666665,30.58016666666667,BHeB_b_422952,-114.0,2
A2M33P,178,23.46704166666667,30.516861111111112,RHeB_b_431439,-147.0,1
A2M33P,181,23.402875,30.526,MS_435587,-120.0,3
A2M33P,184,23.41366666666667,30.5285,BHeB_b_435609,-120.0,3
A2M33P,185,23.425291666666666,30.523000000000003,RHeB_b_435620,-108.0,3
A2M33P,187,23.42254166666667,30.519527777777785,RHeB_b_435768,-96.0,3
A2M33P,188,23.404416666666666,30.527166666666666,RHeB_b_435803,-114.0,3
A2M33P,189,23.41816666666667,30.51888888888889,RHeB_b_435839,-108.0,3
A2M33P,206,23.59345833333333,30.544555555555558,CFHT169161,-159.0,3
A2M33P,210,23.58916666666667,30.5635,CFHT176714,-167.99999999999997,3
B1M33P,0,23.48654166666667,30.624944444444445,KG347,-179.99999999999997,3
B1M33P,1,23.46054166666667,30.63947222222221,KG316,-167.99999999999997,3
B1M33P,2,23.42016666666667,30.59008333333333,KG272,-153.0,3
B1M33P,3,23.480125,30.59113888888889,KG337,-165.0,3
B1M33P,9,23.57570833333333,30.635361111111113,MS_184889,-207.0,3
B1M33P,11,23.55716666666667,30.656416666666665,RHeB_b_184991,-237.0,3
B1M33P,13,23.55070833333333,30.65733333333333,MS_185102,-219.0,3
B1M33P,14,23.5705,30.65369444444445,BHeB_b_185201,-237.0,3
B1M33P,15,23.58395833333333,30.635277777777766,RHeB_b_185398,-198.0,3
B1M33P,19,23.571666666666665,30.620694444444453,AGB_186711,-210.0,3
B1M33P,20,23.56245833333333,30.640305555555557,RGB_188235,-213.0,3
B1M33P,22,23.53633333333333,30.64266666666667,RHeB_b_194706,-231.0,3
B1M33P,23,23.543041666666664,30.63519444444445,RHeB_b_194814,-219.0,3
B1M33P,27,23.54045833333333,30.63569444444445,BHeB_b_195338,-210.0,3
B1M33P,32,23.578416666666666,30.618000000000002,RHeB_b_266901,-201.0,3
B1M33P,33,23.57975,30.60966666666667,MS_266927,-201.0,3
B1M33P,34,23.577041666666666,30.618305555555555,RGB_267007,-192.00000000000003,3
B1M33P,35,23.57291666666667,30.610277777777767,RHeB_b_267864,-204.00000000000003,3
B1M33P,36,23.54816666666667,30.60477777777778,MS_267880,-179.99999999999997,3
B1M33P,37,23.56916666666667,30.60825,RHeB_b_267897,-204.00000000000003,3
B1M33P,38,23.554375,30.607555555555557,BHeB_b_267906,-198.0,3
B1M33P,39,23.54691666666667,30.610166666666668,RHeB_b_268066,-183.0,3
B1M33P,40,23.55833333333333,30.60425,MS_268089,-207.0,3
B1M33P,43,23.56104166666667,30.609444444444453,RGB_268683,-204.00000000000003,3
B1M33P,44,23.58254166666667,30.59819444444444,BHeB_b_268739,-189.0,3
B1M33P,49,23.527875,30.608638888888887,MS_275273,-183.0,3
B1M33P,50,23.529625,30.591361111111112,RHeB_b_275281,-174.0,3
B1M33P,51,23.52512500000001,30.593527777777766,RHeB_b_275325,-174.0,3
B1M33P,52,23.50858333333333,30.625722222222233,MS_275366,-186.0,3
B1M33P,53,23.50475,30.61063888888889,RHeB_b_275382,-177.0,3
B1M33P,54,23.5265,30.59858333333333,MS_275388,-177.0,3
B1M33P,55,23.532375,30.61325,MS_275409,-189.0,3
B1M33P,56,23.53775,30.60819444444445,BHeB_b_275460,-189.0,3
B1M33P,59,23.52304166666667,30.61116666666667,BHeB_b_275654,-186.0,3
B1M33P,60,23.516125,30.604972222222226,RHeB_b_275661,-183.0,3
B1M33P,61,23.519125,30.609805555555557,RHeB_b_275678,-162.0,3
B1M33P,63,23.514875,30.608472222222233,RHeB_b_276156,-183.0,3
B1M33P,64,23.509875,30.622805555555555,RHeB_b_276882,-186.0,3
B1M33P,65,23.47495833333333,30.623305555555557,RHeB_b_287494,-179.99999999999997,3
B1M33P,67,23.48833333333333,30.59800000000001,BHeB_b_287520,-165.0,3
B1M33P,69,23.46854166666667,30.634527777777766,RHeB_b_287578,-189.0,3
B1M33P,70,23.49433333333333,30.60361111111111,AGB_287579,-174.0,3
B1M33P,71,23.501291666666663,30.606472222222234,MS_287581,-174.0,3
B1M33P,72,23.462291666666665,30.636277777777767,RHeB_b_287584,-162.0,3
B1M33P,73,23.478875,30.623916666666666,MS_287710,-192.00000000000003,3
B1M33P,74,23.459,30.62686111111111,MS_287725,-174.0,3
B1M33P,75,23.493000000000002,30.600805555555556,BHeB_b_287955,-165.0,3
B1M33P,76,23.46675,30.61861111111111,RHeB_b_290252,-186.0,3
B1M33P,78,23.42870833333333,30.646472222222233,RHeB_b_301389,-183.0,3
B1M33P,79,23.445,30.615444444444453,RHeB_b_301415,-179.99999999999997,3
B1M33P,81,23.44700000000001,30.64383333333333,MS_301421,-179.99999999999997,3
B1M33P,82,23.443666666666665,30.632388888888887,BHeB_b_301437,-167.99999999999997,3
B1M33P,83,23.433000000000003,30.638972222222232,RHeB_b_301520,-177.0,3
B1M33P,84,23.42333333333333,30.64269444444445,RHeB_b_301540,-186.0,3
B1M33P,85,23.41716666666667,30.639777777777766,RHeB_b_301586,-177.0,3
B1M33P,86,23.45025,30.605611111111113,AGB_301685,-162.0,3
B1M33P,87,23.430125,30.643916666666666,RHeB_b_301771,-183.0,3
B1M33P,88,23.45320833333333,30.61633333333333,MS_301856,-174.0,3
B1M33P,89,23.457791666666665,30.6255,MS_301866,-174.0,3
B1M33P,90,23.4635,30.61275,AGB_303310,-174.0,3
B1M33P,91,23.39766666666667,30.64305555555556,MS_314596,-179.99999999999997,3
B1M33P,94,23.41579166666667,30.61727777777779,RHeB_b_314628,-156.0,3
B1M33P,95,23.38933333333333,30.63330555555555,RHeB_b_314717,-156.0,3
B1M33P,96,23.404416666666666,30.628722222222233,AGB_314742,-174.0,3
B1M33P,97,23.41433333333333,30.620722222222234,RHeB_b_314958,-162.0,3
B1M33P,102,23.37341666666667,30.61594444444445,RHeB_b_323995,-162.0,3
B1M33P,103,23.57425,30.58208333333333,RHeB_b_328031,-186.0,3
B1M33P,104,23.530916666666666,30.58811111111111,AGB_329845,-186.0,3
B1M33P,105,23.551875,30.58583333333333,MS_330141,-189.0,3
B1M33P,106,23.553125,30.581777777777766,RGB_330190,-195.0,3
B1M33P,107,23.496875,30.59308333333333,MS_336735,-165.0,3
B1M33P,108,23.50716666666667,30.60016666666667,MS_336738,-174.0,3
B1M33P,109,23.491791666666664,30.59322222222222,RHeB_b_336876,-177.0,3
B1M33P,110,23.51129166666667,30.598722222222207,BHeB_b_336893,-179.99999999999997,3
B1M33P,111,23.51266666666667,30.58436111111111,RHeB_b_336916,-174.0,3
B1M33P,113,23.46504166666667,30.58183333333333,MS_344746,-162.0,3
B1M33P,114,23.4765,30.591166666666666,RHeB_b_344794,-174.0,3
B1M33P,115,23.47116666666667,30.581138888888887,BHeB_b_344821,-153.0,3
B1M33P,116,23.495583333333336,30.58302777777777,AGB_344872,-165.0,3
B1M33P,117,23.49016666666667,30.59105555555556,MS_344920,-167.99999999999997,3
B1M33P,118,23.472875,30.593916666666665,MS_345064,-167.99999999999997,3
B1M33P,119,23.43720833333333,30.60466666666667,MS_356799,-153.0,3
B1M33P,121,23.4275,30.600972222222232,MS_356829,-144.0,3
B1M33P,123,23.421625,30.59433333333333,RHeB_b_356837,-156.0,3
B1M33P,124,23.435875,30.607055555555558,MS_356861,-144.0,3
B1M33P,125,23.434458333333332,30.580055555555557,RHeB_b_356872,-150.0,3
B1M33P,126,23.42620833333333,30.59508333333333,RHeB_b_356888,-150.0,3
B1M33P,127,23.43858333333333,30.586861111111112,MS_357043,-150.0,3
B1M33P,128,23.44008333333333,30.591527777777767,BHeB_b_357209,-162.0,3
B1M33P,129,23.43166666666667,30.61141666666667,RGB_360403,-167.99999999999997,3
B1M33P,130,23.39625,30.60008333333333,MS_367026,-135.0,3
B1M33P,132,23.41033333333333,30.584861111111113,MS_367067,-144.0,3
B1M33P,134,23.392375,30.59761111111111,RHeB_b_367087,-165.0,3
B1M33P,135,23.41308333333333,30.59272222222221,MS_367101,-153.0,3
B1M33P,136,23.408375,30.6005,AGB_367168,-156.0,3
B1M33P,137,23.393583333333336,30.593555555555554,RHeB_b_367404,-141.0,3
B1M33P,138,23.39491666666667,30.59263888888889,RHeB_b_368259,-153.0,3
B1M33P,140,23.38595833333333,30.595,RHeB_b_378422,-150.0,3
B1M33P,142,23.361625,30.61527777777778,MS_378460,-150.0,3
B1M33P,144,23.38025,30.598555555555553,BHeB_b_378492,-126.0,3
B1M33P,145,23.37866666666667,30.58538888888889,RHeB_b_378557,-162.0,3
B1M33P,146,23.36991666666667,30.60583333333333,RHeB_b_378616,-150.0,3
B1M33P,149,23.36291666666667,30.612972222222233,MS_378670,-138.0,3
B1M33P,150,23.37158333333333,30.59105555555556,RHeB_b_380079,-252.0,2
B1M33P,159,23.637,30.58708333333333,CFHT186259,-198.0,3
B1M33P,161,23.61966666666667,30.58163888888889,CFHT186530,-213.0,1
B1M33P,162,23.62358333333333,30.583055555555557,CFHT186546,-240.0,1
B1M33P,167,23.62479166666667,30.588527777777767,CFHT187245,-207.0,3
B1M33P,171,23.63570833333333,30.590138888888887,CFHT187776,-192.00000000000003,3
B1M33P,179,23.609791666666666,30.59675,CFHT189537,-222.0,3
B1M33P,180,23.451875,30.601527777777786,CFHT190606,-156.0,3
B1M33P,182,23.32525,30.60225,CFHT191225,-162.0,3
B1M33P,183,23.328958333333336,30.603222222222232,CFHT191355,-150.0,2
B1M33P,190,23.350875,30.611277777777786,CFHT193984,-89.99999999999999,1
B1M33P,192,23.32695833333333,30.61366666666667,CFHT194794,-162.0,3
B1M33P,193,23.33016666666667,30.61444444444445,CFHT194995,-179.99999999999997,3
B1M33P,196,23.50008333333333,30.617722222222234,CFHT196146,-192.00000000000003,3
B1M33P,198,23.356041666666666,30.619805555555555,CFHT197219,-162.0,3
B1M33P,204,23.34945833333333,30.62883333333333,CFHT200622,-165.0,3
B1M33P,210,23.357958333333336,30.64386111111111,CFHT205422,-167.99999999999997,3
B2M33P,2,23.56104166666667,30.609444444444453,RGB_268683,-177.0,3
B2M33P,3,23.553125,30.581777777777766,RGB_330190,-165.0,3
B2M33P,4,23.43166666666667,30.61141666666667,RGB_360403,-138.0,3
B2M33P,5,23.403208333333332,30.60280555555555,RGB_368455,-129.0,3
B2M33P,9,23.636999999999997,30.58708333333333,CFHT186259,-186.0,3
B2M33P,11,23.62358333333333,30.583055555555557,CFHT186546,-144.0,2
B2M33P,15,23.62479166666667,30.588527777777767,CFHT187245,-174.0,3
B2M33P,24,23.32525,30.60225,CFHT191225,-138.0,3
B2M33P,25,23.627333333333336,30.603805555555557,CFHT191392,-167.99999999999997,2
B2M33P,32,23.32695833333333,30.61366666666667,CFHT194794,-150.0,3
B2M33P,33,23.33016666666667,30.61444444444445,CFHT194995,-150.0,3
B2M33P,36,23.50008333333333,30.617722222222234,CFHT196146,-162.0,3
B2M33P,40,23.34945833333333,30.62883333333333,CFHT200622,-153.0,3
B2M33P,48,23.59308333333333,30.648138888888887,CFHT206865,-141.0,3
B2M33P,50,23.53483333333333,30.64755555555556,KG416,-183.0,3
B2M33P,51,23.49216666666667,30.63186111111111,KG357,-132.0,3
B2M33P,52,23.39395833333333,30.598805555555554,KG228,-114.0,3
B2M33P,53,23.531666666666666,30.65055555555555,KG414,-195.0,3
B2M33P,57,23.54516666666667,30.659777777777766,RHeB_b_184925,-189.0,3
B2M33P,60,23.573583333333332,30.63408333333333,RHeB_b_185077,-144.0,3
B2M33P,61,23.58445833333333,30.63933333333333,RGB_186110,-174.0,3
B2M33P,62,23.58175,30.64080555555556,RGB_186150,-177.0,3
B2M33P,63,23.575166666666664,30.620166666666666,AGB_186177,-186.0,3
B2M33P,64,23.52566666666667,30.6355,MS_194699,-186.0,3
B2M33P,65,23.527041666666666,30.636027777777766,MS_194891,-186.0,3
B2M33P,66,23.54895833333333,30.63586111111111,RHeB_b_195015,-189.0,3
B2M33P,67,23.490875,30.64005555555556,MS_208093,-165.0,3
B2M33P,70,23.381708333333336,30.658666666666665,BHeB_b_262275,-167.99999999999997,3
B2M33P,71,23.57904166666667,30.616555555555557,RHeB_b_266893,-171.0,3
B2M33P,72,23.57641666666667,30.61569444444445,BHeB_b_266940,-186.0,3
B2M33P,74,23.541041666666665,30.61947222222221,MS_267861,-162.0,3
B2M33P,75,23.57091666666667,30.61377777777778,AGB_267874,-179.99999999999997,3
B2M33P,76,23.57216666666667,30.60808333333333,MS_267883,-179.99999999999997,3
B2M33P,77,23.56966666666667,30.61438888888889,RHeB_b_267884,-177.0,3
B2M33P,78,23.54645833333333,30.60291666666667,RHeB_b_267962,-153.0,3
B2M33P,79,23.56845833333333,30.61422222222223,RHeB_b_268014,-174.0,3
B2M33P,80,23.5505,30.6265,RHeB_b_268071,-192.00000000000003,3
B2M33P,82,23.55475,30.62305555555556,MS_268120,-186.0,3
B2M33P,85,23.55608333333333,30.61325,RGB_268425,-179.99999999999997,3
B2M33P,86,23.54366666666667,30.62433333333333,RHeB_b_268834,-189.0,3
B2M33P,89,23.5395,30.596166666666665,MS_275260,-150.0,3
B2M33P,90,23.522875,30.62022222222221,RHeB_b_275266,-167.99999999999997,3
B2M33P,93,23.52154166666667,30.613972222222234,RHeB_b_275286,-171.0,3
B2M33P,96,23.528375,30.607277777777767,RHeB_b_275397,-141.0,3
B2M33P,97,23.50275,30.62027777777779,AGB_275415,-156.0,3
B2M33P,98,23.529916666666665,30.605694444444445,MS_275495,-141.0,3
B2M33P,99,23.516125,30.60597222222223,RHeB_b_275543,-156.0,3
B2M33P,100,23.50429166666667,30.63347222222221,RHeB_b_275650,-167.99999999999997,3
B2M33P,101,23.510375,30.60597222222223,BHeB_b_275658,-153.0,3
B2M33P,102,23.50908333333333,30.611027777777768,MS_275810,-150.0,3
B2M33P,103,23.507041666666666,30.60969444444445,RHeB_b_275831,-153.0,3
B2M33P,104,23.511625,30.60975,RHeB_b_276296,-141.0,3
B2M33P,106,23.455,30.63586111111111,MS_287492,-126.0,3
B2M33P,107,23.46829166666667,30.626777777777786,AGB_287524,-132.0,3
B2M33P,108,23.47008333333333,30.6205,MS_287530,-144.0,3
B2M33P,109,23.48500000000001,30.63300000000001,BHeB_b_287633,-159.0,3
B2M33P,110,23.495125,30.622138888888887,BHeB_b_287733,-156.0,3
B2M33P,112,23.4455,30.61186111111111,BHeB_b_301364,-144.0,3
B2M33P,113,23.42833333333333,30.64319444444445,MS_301365,-144.0,3
B2M33P,114,23.45866666666667,30.619944444444453,RHeB_b_301369,-150.0,3
B2M33P,115,23.45679166666667,30.62169444444445,BHeB_b_301387,-144.0,3
B2M33P,116,23.42329166666667,30.63211111111111,MS_301388,-144.0,3
B2M33P,118,23.429875,30.650111111111112,MS_301405,-156.0,3
B2M33P,119,23.447541666666666,30.60958333333333,RHeB_b_301407,-126.0,3
B2M33P,120,23.41991666666667,30.63577777777777,MS_301408,-153.0,3
B2M33P,121,23.418541666666666,30.63666666666667,RHeB_b_301425,-144.0,3
B2M33P,122,23.44404166666667,30.634555555555554,AGB_301452,-141.0,3
B2M33P,123,23.43304166666667,30.640166666666666,BHeB_b_301500,-144.0,3
B2M33P,124,23.439625,30.611027777777768,MS_301539,-144.0,3
B2M33P,126,23.463583333333336,30.61336111111111,AGB_303090,-141.0,3
B2M33P,127,23.38616666666667,30.64983333333333,MS_314645,-153.0,3
B2M33P,128,23.40916666666667,30.60769444444445,BHeB_b_314737,-126.0,3
B2M33P,129,23.407916666666665,30.61741666666667,RHeB_b_315632,-126.0,3
B2M33P,130,23.37295833333333,30.62686111111111,AGB_323390,-144.0,3
B2M33P,131,23.36029166666667,30.649527777777767,AGB_323433,-153.0,3
B2M33P,132,23.36170833333333,30.642777777777766,RGB_323790,-165.0,3
B2M33P,133,23.36958333333333,30.65813888888889,RGB_324516,-174.0,3
B2M33P,135,23.585791666666665,30.59319444444445,RGB_328305,-179.99999999999997,3
B2M33P,137,23.53729166666667,30.582027777777785,BHeB_b_329884,-162.0,3
B2M33P,138,23.557416666666665,30.581722222222233,MS_330175,-165.0,3
B2M33P,139,23.54220833333333,30.583000000000002,AGB_330465,-162.0,3
B2M33P,140,23.496625,30.595861111111113,RHeB_b_336739,-141.0,3
B2M33P,141,23.505625,30.58508333333333,RHeB_b_336768,-141.0,3
B2M33P,142,23.50133333333333,30.58661111111111,MS_336847,-135.0,3
B2M33P,143,23.512875,30.59438888888889,BHeB_b_337003,-150.0,3
B2M33P,144,23.473125,30.58883333333333,AGB_344732,-132.0,3
B2M33P,145,23.47625,30.58302777777777,AGB_344818,-144.0,3
B2M33P,146,23.48875,30.58308333333333,RHeB_b_344987,-144.0,3
B2M33P,147,23.4935,30.585361111111112,AGB_345131,-141.0,3
B2M33P,148,23.46695833333333,30.58375,RHeB_b_345262,-138.0,3
B2M33P,149,23.46558333333333,30.5885,RHeB_b_345681,-150.0,3
B2M33P,150,23.46033333333333,30.598916666666664,AGB_346417,-126.0,3
B2M33P,151,23.47133333333333,30.60225,RHeB_b_346433,-150.0,3
B2M33P,152,23.438000000000002,30.60552777777778,MS_356793,-120.0,3
B2M33P,153,23.42520833333333,30.60975,RHeB_b_356830,-132.0,3
B2M33P,154,23.44275,30.58225,RHeB_b_356878,-126.0,3
B2M33P,155,23.4355,30.605583333333332,RHeB_b_356918,-132.0,3
B2M33P,162,23.40479166666667,30.597055555555553,AGB_367148,-120.0,3
B2M33P,164,23.412625,30.58983333333333,RHeB_b_367191,-120.0,3
B2M33P,165,23.42179166666667,30.58438888888889,MS_367269,-126.0,3
B2M33P,166,23.38770833333333,30.598166666666664,RHeB_b_367283,-132.0,3
B2M33P,168,23.39004166666667,30.59358333333333,RHeB_b_367458,-102.0,3
B2M33P,169,23.395375,30.61877777777779,MS_368053,-129.0,3
B2M33P,174,23.377666666666666,30.59869444444445,RHeB_b_378496,-89.99999999999999,2
B2M33P,175,23.38479166666667,30.59619444444445,RHeB_b_378511,-102.0,2
B2M33P,176,23.36625,30.599666666666664,RHeB_b_378539,-189.0,3
B2M33P,178,23.391375,30.58908333333333,RHeB_b_378603,-114.0,3
B2M33P,179,23.375875,30.587527777777765,RGB_379868,-126.0,3
B2M33P,180,23.39270833333333,30.587138888888887,RHeB_b_413869,-114.0,3
B2M33P,185,23.49795833333333,30.58544444444445,CFHT185071,-141.0,3
B2M33P,186,23.604041666666664,30.587611111111112,CFHT185695,-138.0,3
B2M33P,187,23.595125,30.594666666666665,CFHT188342,-179.99999999999997,2
B2M33P,188,23.45220833333333,30.599666666666664,CFHT189919,-138.0,3
B2M33P,189,23.343916666666665,30.599472222222207,CFHT189937,-144.0,1
B2M33P,190,23.61925,30.599916666666665,CFHT190033,-156.0,1
B2M33P,192,23.34695833333333,30.60366666666667,CFHT191336,-156.0,1
B2M33P,194,23.477625,30.61416666666667,CFHT195501,-156.0,3
B2M33P,195,23.51466666666667,30.625055555555555,CFHT198791,-174.0,3
C1M33P,0,23.41716666666667,30.72294444444445,KG268,-228.0,3
C1M33P,9,23.58470833333333,30.722555555555555,AGB_3111,-276.0,3
C1M33P,16,23.578041666666664,30.72183333333333,RGB_5599,-167.99999999999997,3
C1M33P,23,23.60325,30.702305555555554,AGB_115156,-210.0,3
C1M33P,24,23.60525,30.70405555555556,RHeB_b_115240,-179.99999999999997,3
C1M33P,33,23.582125,30.65694444444444,MS_117546,-210.0,3
C1M33P,36,23.55791666666667,30.70575,AGB_117739,-261.0,3
C1M33P,37,23.579291666666666,30.69041666666667,AGB_117747,-201.0,3
C1M33P,41,23.587291666666665,30.660472222222207,AGB_119300,-201.0,3
C1M33P,42,23.53,30.69961111111111,RHeB_b_125858,-243.0,3
C1M33P,43,23.549291666666665,30.673472222222234,MS_125871,-207.0,3
C1M33P,44,23.547916666666666,30.66638888888889,MS_125879,-207.0,3
C1M33P,45,23.555166666666665,30.67902777777779,MS_125892,-240.0,3
C1M33P,47,23.51845833333333,30.705055555555553,RHeB_b_125911,-252.0,3
C1M33P,48,23.53345833333333,30.69011111111111,MS_125915,-237.0,3
C1M33P,49,23.53175,30.70591666666667,RHeB_b_125923,-249.0,3
C1M33P,51,23.536125,30.68175,RHeB_b_126021,-201.0,3
C1M33P,52,23.54666666666667,30.70458333333333,AGB_126078,-255.0,3
C1M33P,53,23.51558333333333,30.701638888888887,RHeB_b_126241,-249.0,3
C1M33P,55,23.51283333333333,30.693805555555556,RHeB_b_137032,-189.0,3
C1M33P,56,23.49295833333333,30.697555555555557,RHeB_b_137035,-249.0,3
C1M33P,58,23.50945833333333,30.700138888888887,AGB_137071,-237.0,3
C1M33P,62,23.50666666666667,30.67825,RHeB_b_137160,-252.0,3
C1M33P,64,23.49720833333333,30.69491666666667,MS_137362,-249.0,3
C1M33P,67,23.514083333333332,30.684305555555557,RGB_141773,-252.0,3
C1M33P,68,23.45295833333333,30.703111111111113,BHeB_b_150171,-240.0,3
C1M33P,71,23.47533333333333,30.69144444444445,RHeB_b_150179,-243.0,3
C1M33P,72,23.44841666666667,30.696527777777767,RHeB_b_150182,-225.0,3
C1M33P,73,23.46545833333333,30.68441666666667,MS_150196,-231.0,3
C1M33P,74,23.44220833333333,30.71027777777777,MS_150215,-231.0,3
C1M33P,76,23.43145833333333,30.712,BHeB_b_150248,-225.0,3
C1M33P,77,23.45775,30.68986111111111,AGB_150254,-240.0,3
C1M33P,79,23.45633333333333,30.682277777777767,RHeB_b_150322,-222.0,3
C1M33P,81,23.47129166666667,30.68808333333333,RHeB_b_150633,-240.0,3
C1M33P,82,23.45433333333333,30.68816666666667,BHeB_b_150819,-225.0,3
C1M33P,84,23.428625,30.70366666666667,BHeB_b_168629,-219.0,3
C1M33P,85,23.410833333333336,30.709888888888887,MS_168642,-225.0,3
C1M33P,87,23.42325,30.69461111111111,MS_168674,-213.0,3
C1M33P,88,23.42720833333333,30.70719444444445,RHeB_b_168675,-219.0,3
C1M33P,89,23.41925,30.716027777777786,MS_168676,-222.0,3
C1M33P,91,23.40958333333333,30.71313888888889,MS_168761,-222.0,3
C1M33P,92,23.440916666666666,30.692055555555555,MS_168767,-213.0,3
C1M33P,93,23.412875000000003,30.70300000000001,RHeB_b_168768,-213.0,3
C1M33P,95,23.399791666666665,30.71897222222222,AGB_169692,-204.00000000000003,3
C1M33P,97,23.401,30.71833333333333,RGB_172828,-207.0,3
C1M33P,99,23.38754166666667,30.696361111111113,RHeB_b_180470,-216.0,3
C1M33P,100,23.390291666666666,30.70633333333333,AGB_180471,-213.0,3
C1M33P,101,23.391666666666666,30.68808333333333,MS_180497,-201.0,3
